id,human_readable_id,title,type,description,text_unit_ids,frequency,degree,x,y
9683295d-87f6-4d32-8d1d-c2a5ee7984cf,308,MONITORING,LOGGING AND MONITORING SYSTEMS,"Monitoring systems used to verify service stability post-remediation; external access tested successfully and monitoring held stable for 24 hours before ticket closure. Helpdesk and load balancer logs were used during troubleshooting, although no explicit blocking entries were observed in firewall logs.",['bc56f8192160244c605153fd49ac84c611d0f0d5f9cd18652fe0a4d01f529ec4033cb3c70d793aaf760490ca88702488ed0357eabb283fdc0aa86722ac2388e1'],1,2,0.0,0.0
48935efa-bc4f-4d88-802d-86f5aedd387f,309,DNS SERVICE,,,['bc56f8192160244c605153fd49ac84c611d0f0d5f9cd18652fe0a4d01f529ec4033cb3c70d793aaf760490ca88702488ed0357eabb283fdc0aa86722ac2388e1'],1,6,0.0,0.0
52f19166-de55-4a09-b5f4-c16db40c4f7c,310,DEFAULT-STRICT,WEB APPLICATION FIREWALL / REVERSE PROXY,"Inspection/template profile that was loaded by default after the firewall/security patch (reloaded default profile). Ticket notes that ""Default-Strict"" became active after the patch and replaced the custom Portal-App-Template, contributing to header removal and 502 errors.",['bc56f8192160244c605153fd49ac84c611d0f0d5f9cd18652fe0a4d01f529ec4033cb3c70d793aaf760490ca88702488ed0357eabb283fdc0aa86722ac2388e1'],1,2,0.0,0.0
83c486e3-ec0a-437f-8dec-68379e132171,311,PORTAL-APP-TEMPLATE,WEB APPLICATION FIREWALL / REVERSE PROXY,"PORTAL-APP-TEMPLATE is a custom WAF/inspection and reverse-proxy template mandated by the portal blueprint and portal publishing guidance for production portal applications. It encodes the documented HTTP profile and header-rewrite rules required for portal behavior—including header rewrite rules, preservation of HTTPS semantics, HTTP/2 compatibility settings, session handling, and specific adjustments to support authentication flows—so that portal authentication and session behavior function correctly behind the WAF. The blueprint explicitly requires use of PORTAL-APP-TEMPLATE for productive portals and prohibits using other templates (for example, Default-Strict). A recent ticket documented that the template had been rendered inactive by a patch and needed to be restored to reinstate the required HTTP profile and header-rewrite rules.","['bc56f8192160244c605153fd49ac84c611d0f0d5f9cd18652fe0a4d01f529ec4033cb3c70d793aaf760490ca88702488ed0357eabb283fdc0aa86722ac2388e1'
 'ba2fafaf3b903701af1d927e7601bdb54737360eec3a6325a72c3ff2aa9bf4be1344e7ba6febee0244d32483a07e91a124ff428e1804ff830f5195944c8aa426']",2,6,0.0,0.0
93536a82-5224-40bf-8e58-23d2d33ec401,312,CUSTOM HEADER REWRITE RULE,WEB APPLICATION FIREWALL / REVERSE PROXY,A required custom rewrite rule on the reverse proxy/WAF to forward or rewrite headers (notably X-Forwarded-Proto) to the backend when TLS is offloaded/inspected. The rule was missing after the security patch/template reload and its absence caused the backend to receive requests without the expected HTTPS signaling.,['bc56f8192160244c605153fd49ac84c611d0f0d5f9cd18652fe0a4d01f529ec4033cb3c70d793aaf760490ca88702488ed0357eabb283fdc0aa86722ac2388e1'],1,3,0.0,0.0
0f88a9e2-a442-4574-ab04-e95b8af88d50,313,TLS INSPECTION,WEB APPLICATION FIREWALL / REVERSE PROXY,"TLS inspection/termination behavior on the WAF/reverse proxy. Ticket tests showed that temporarily disabling TLS inspection allowed external logins to succeed; re-enabling inspection reproduced 502, indicating inspection was removing or failing to forward required headers unless correctly configured per the blueprint.",['bc56f8192160244c605153fd49ac84c611d0f0d5f9cd18652fe0a4d01f529ec4033cb3c70d793aaf760490ca88702488ed0357eabb283fdc0aa86722ac2388e1'],1,2,0.0,0.0
d99a0605-0e2d-43a6-9386-61a7ebe4deb9,314,TLS TERMINATION,WEB APPLICATION FIREWALL / REVERSE PROXY,"The TLS termination function (where TLS is ended on the WAF/reverse proxy and plaintext forwarded to backend) referenced by the blueprint as the required deployment model (""TLS termination must occur on WAF""). Correct TLS termination behavior (with header forwarding) was necessary for the portal to work when the WAF inspects TLS.",['bc56f8192160244c605153fd49ac84c611d0f0d5f9cd18652fe0a4d01f529ec4033cb3c70d793aaf760490ca88702488ed0357eabb283fdc0aa86722ac2388e1'],1,1,0.0,0.0
dbeb315d-421d-496a-a086-7f90f0f22b79,315,HTTP PROFILE,WEB APPLICATION FIREWALL / REVERSE PROXY,"HTTP profile/settings applied on the WAF that control header handling and protocol behaviors. Ticket notes the HTTP profile in use did not match the documented/versioned profile required by the blueprint, contributing to missing header forwarding and 502 responses.",['bc56f8192160244c605153fd49ac84c611d0f0d5f9cd18652fe0a4d01f529ec4033cb3c70d793aaf760490ca88702488ed0357eabb283fdc0aa86722ac2388e1'],1,2,0.0,0.0
68df7416-a82e-49ce-996c-79947b909a70,316,DMS,APPLICATION/SERVICE,"Document Management System used to load the blueprint document (""Blueprint: Secure Web Publishing – KF40 – Version 3.2""). The team retrieved the blueprint from DMS to compare and align WAF configuration with documented architectural specifications.",['bc56f8192160244c605153fd49ac84c611d0f0d5f9cd18652fe0a4d01f529ec4033cb3c70d793aaf760490ca88702488ed0357eabb283fdc0aa86722ac2388e1'],1,1,0.0,0.0
5d97b14d-5cf6-413f-9e7f-c35451221d31,317,BACKEND SERVER,"SERVER INFRASTRUCTURE (APPLICATION SERVERS, DOMAIN CONTROLLERS, VIRTUAL MACHINES)","Named in the ticket as the backend server (marked ""Healthy"" by the load balancer). The backend expects X-Forwarded-Proto: https and is reachable internally; external 502s were caused by the publishing layer not forwarding expected headers.",['bc56f8192160244c605153fd49ac84c611d0f0d5f9cd18652fe0a4d01f529ec4033cb3c70d793aaf760490ca88702488ed0357eabb283fdc0aa86722ac2388e1'],1,1,0.0,0.0
c93d2a6d-cc6a-4bb0-88b8-df5981b5f6b1,318,HEALTH CHECKS,LOGGING AND MONITORING SYSTEMS,"Load balancer and monitoring health checks used to determine backend/service health. The load balancer reported the backend as ""Healthy,"" and post-change monitoring confirmed stable external access for 24 hours before ticket closure.",['bc56f8192160244c605153fd49ac84c611d0f0d5f9cd18652fe0a4d01f529ec4033cb3c70d793aaf760490ca88702488ed0357eabb283fdc0aa86722ac2388e1'],1,1,0.0,0.0
ee3d42ef-14bc-4db3-a7a4-c1d57aca0978,319,X-FORWARDED-PROTO,,,['bc56f8192160244c605153fd49ac84c611d0f0d5f9cd18652fe0a4d01f529ec4033cb3c70d793aaf760490ca88702488ed0357eabb283fdc0aa86722ac2388e1'],1,1,0.0,0.0
20b7d666-3632-4dee-8c2d-539e0a9ffec1,320,TI-1604879,SUPPORT TICKET,"Support incident opened 22.07.25 (Ticket name: KF52: Microsoft Teams – External calls disconnect after approx. 30 seconds). Created via email, assigned to Employee 35. Affects external calls in Microsoft Teams at the Basel location. Activities include Helpdesk triage, Direct Routing/SBC log analysis, firewall review, temporary SBC parameter tests, coordination with network team, NAT/session timeout adjustment per Direct Routing architecture; ticket closed 31.07.25 with closure text: ""Analysis completed. Adjustment made according to Direct Routing architecture. Calls stable.""",['40c65a9b901c3cb8c6680137e6032bf83d030547892824d2769e716ff03c514456bf0573c711188a87e139d34d90cd00890ec594bd011e945910f7bad41d1bb0'],1,7,0.0,0.0
2d83abfb-3d77-44ea-b15d-116f7e0b98ff,321,CONTACT PERSON 16,PERSON,"CONTACT PERSON 16 is the named, primary customer contact for Customer Company 14 AG listed in the ticket metadata. They submitted the initial request asking who installed FileZilla Server on the virtual server KF14 and reported related FTP access problems, participated in troubleshooting discussions and provided information used by support, and were contacted by support during the incident. They also reported a separate issue in which multiple employees in Basel experienced external Microsoft Teams calls dropping after roughly 30 seconds (affecting both incoming and outgoing calls) and provided follow‑up details to support.","['40c65a9b901c3cb8c6680137e6032bf83d030547892824d2769e716ff03c514456bf0573c711188a87e139d34d90cd00890ec594bd011e945910f7bad41d1bb0'
 '9ae60248fdeacd78507615824c81352d3b7b17c47dab997df5429f35f1bf7fc7adb64e1df4eb62f92340e089ba3367078ee301bda75c9733868ed605c7439c95'
 '82d04b1d01088ae4d6081a114e68d594663b35aeeeba55e482e4c6fe63227be2031d1e4f2cec4f0adf9c8d706ca391a8e2e4e20121bb80e6265dfc89de9c617e']",3,5,0.0,0.0
152fafed-767a-4e84-91e0-9dc2bea93b58,322,EMPLOYEE 35,PERSON,"EMPLOYEE 35 served as the support engineer and ticket owner for TI-1615096, coordinating troubleshooting and remote diagnostics: they performed log analysis and internal tests, followed the prescribed diagnostic steps and Blueprint, liaised with the network team, adjusted Teams and Windows configuration settings as needed, and closed the ticket after the configuration changes resolved the issue.","['40c65a9b901c3cb8c6680137e6032bf83d030547892824d2769e716ff03c514456bf0573c711188a87e139d34d90cd00890ec594bd011e945910f7bad41d1bb0'
 '911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']",2,4,0.0,0.0
1f526a6c-ca4e-4e3c-be47-86ca4f01e98f,323,SIP MESSAGES (INVITE / 200 OK / BYE),"UNIFIED COMMUNICATIONS / DIRECT ROUTING (SBC, MEDIA FLOW)","SIP signaling elements observed in the call flow: successful INVITE and 200 OK to establish the call, and a BYE originating from the SBC at ~30 seconds that terminated calls. Session-Expires / session timer headers were reviewed as part of SIP analysis.",['40c65a9b901c3cb8c6680137e6032bf83d030547892824d2769e716ff03c514456bf0573c711188a87e139d34d90cd00890ec594bd011e945910f7bad41d1bb0'],1,3,0.0,0.0
4898203c-fcf7-4199-90bc-5a29da8fe2a3,324,SESSION TIMER (SESSION-EXPIRES HEADER),"NETWORK INFRASTRUCTURE (FIREWALLS, VLANS, NAT, LOAD BALANCERS)",SIP session timer setting controlling how long SIP sessions are kept without refresh; observed set to 30 seconds in the affected Basel setup vs. 180 seconds in other locations. Identified as a contributing factor to premature call termination.,['40c65a9b901c3cb8c6680137e6032bf83d030547892824d2769e716ff03c514456bf0573c711188a87e139d34d90cd00890ec594bd011e945910f7bad41d1bb0'],1,3,0.0,0.0
8030a09f-6e3d-4e14-bd94-f175891f50e8,325,"VOICE VLAN (NEW ""VOICE"" VLAN)","NETWORK INFRASTRUCTURE (FIREWALLS, VLANS, NAT, LOAD BALANCERS)",New network segment created at the Basel location for VoIP/voice traffic. This VLAN used a different NAT policy and UDP session timeout configuration which differed from other locations and contributed to 30-second disconnections.,['40c65a9b901c3cb8c6680137e6032bf83d030547892824d2769e716ff03c514456bf0573c711188a87e139d34d90cd00890ec594bd011e945910f7bad41d1bb0'],1,6,0.0,0.0
3c2accce-1e5e-42b7-8e00-9422f35cd47a,326,NAT POLICY / NAT SESSION TIMEOUT (UDP SESSION TIMEOUT),"NETWORK INFRASTRUCTURE (FIREWALLS, VLANS, NAT, LOAD BALANCERS)","NAT configuration applied to the new Voice VLAN; UDP/NAT session timeout was configured to 30 seconds (causing session state to expire prematurely). Adjusted to align with architecture (e.g., 180s) to restore session persistence and call stability.",['40c65a9b901c3cb8c6680137e6032bf83d030547892824d2769e716ff03c514456bf0573c711188a87e139d34d90cd00890ec594bd011e945910f7bad41d1bb0'],1,5,0.0,0.0
fcb3c4d2-5acb-49a6-a424-928cbc4bc634,327,DIRECT ROUTING LOGS,LOGGING AND MONITORING SYSTEMS,"Logs and diagnostics from the Teams Direct Routing environment analyzed by support: signaling and session behavior (SIP transaction success, session timers) were reviewed to identify why calls terminated after ~30 seconds.",['40c65a9b901c3cb8c6680137e6032bf83d030547892824d2769e716ff03c514456bf0573c711188a87e139d34d90cd00890ec594bd011e945910f7bad41d1bb0'],1,1,0.0,0.0
11591083-07a5-4963-a1f7-c0d26d4bb4ab,328,BLUEPRINT – MICROSOFT TEAMS DIRECT ROUTING & SESSION HANDLING – VERSION 2.1,TECHNICAL BLUEPRINT / ARCHITECTURE DOCUMENT,"Internal architecture/blueprint document referenced during analysis. Contains guidance on Direct Routing session handling, NAT session persistence, and recommended session timer/NAT timeout configuration. Used as the basis for the final configuration change.",['40c65a9b901c3cb8c6680137e6032bf83d030547892824d2769e716ff03c514456bf0573c711188a87e139d34d90cd00890ec594bd011e945910f7bad41d1bb0'],1,3,0.0,0.0
80dd3a72-665f-4cf9-b133-9128147d1d72,329,TEMPORARY SBC PARAMETER ADJUSTMENT,CONFIGURATION MANAGEMENT (GROUP POLICY),Temporary changes applied to SBC session parameters during testing to confirm that altering session handling could prevent the 30-second disconnect; reverting reproduced the problem. Used to validate the root cause before permanent change.,['40c65a9b901c3cb8c6680137e6032bf83d030547892824d2769e716ff03c514456bf0573c711188a87e139d34d90cd00890ec594bd011e945910f7bad41d1bb0'],1,1,0.0,0.0
fe1e774d-adf2-4ed3-84ae-8d2645d9b72b,330,TEST CALLS (TO MOBILE PHONE),APPLICATION/SERVICE,Calls executed during troubleshooting (external calls to mobile numbers) used to reproduce the disconnection at ~29–31 seconds and to validate fixes after configuration changes.,['40c65a9b901c3cb8c6680137e6032bf83d030547892824d2769e716ff03c514456bf0573c711188a87e139d34d90cd00890ec594bd011e945910f7bad41d1bb0'],1,2,0.0,0.0
56fac524-3e92-46ed-b256-8e6fc000eff9,331,END USER DEVICES (DOCKING STATION / LAN CABLE / OTHER DEVICE),"ENDPOINT DEVICES (WORKSTATIONS, BROWSERS, CAMERAS, HEADSETS)","Endpoint hardware used in troubleshooting: tests with different user devices and replacing docking station with a LAN cable showed the behavior persisted, indicating the issue was network/session related rather than local device-specific.",['40c65a9b901c3cb8c6680137e6032bf83d030547892824d2769e716ff03c514456bf0573c711188a87e139d34d90cd00890ec594bd011e945910f7bad41d1bb0'],1,1,0.0,0.0
5c46cef3-ed78-4b5e-9d5d-c55fce6d9214,332,MOBILE PHONE,"ENDPOINT DEVICES (WORKSTATIONS, BROWSERS, CAMERAS, HEADSETS)",External PSTN/mobile endpoint used as call target during tests to reproduce the drop after ~30 seconds.,['40c65a9b901c3cb8c6680137e6032bf83d030547892824d2769e716ff03c514456bf0573c711188a87e139d34d90cd00890ec594bd011e945910f7bad41d1bb0'],1,0,,
f6f91549-d62a-4431-ba4c-b094e85877e7,333,NAT SESSION PERSISTENCE (CONCEPT),LOGGING AND MONITORING SYSTEMS,"Concept/behavior describing how NAT keeps UDP sessions alive; referenced by the blueprint and the internal analysis as the mechanism that must be aligned (timeouts, keepalives) to avoid premature termination of SIP/RTP flows.",['40c65a9b901c3cb8c6680137e6032bf83d030547892824d2769e716ff03c514456bf0573c711188a87e139d34d90cd00890ec594bd011e945910f7bad41d1bb0'],1,0,,
03910bc6-143b-44f3-b6b2-70ff2a3fd241,334,BYE FROM SBC,"UNIFIED COMMUNICATIONS / DIRECT ROUTING (SBC, MEDIA FLOW)",The SIP BYE message originating from the Session Border Controller which terminated the external calls at ~29–31 seconds; observed in SBC logs as the immediate cause of call teardown without an explicit error code.,['40c65a9b901c3cb8c6680137e6032bf83d030547892824d2769e716ff03c514456bf0573c711188a87e139d34d90cd00890ec594bd011e945910f7bad41d1bb0'],1,3,0.0,0.0
b15d4223-8d5b-479a-8050-f9c2f30a52ae,335,VOIP TRAFFIC,"NETWORK INFRASTRUCTURE (FIREWALLS, VLANS, NAT, LOAD BALANCERS)","Voice-over-IP traffic class carried on the new ""Voice"" VLAN at the Basel site; subject to distinct NAT policy and UDP session timeout behavior that affected SIP/RTP session persistence.",['40c65a9b901c3cb8c6680137e6032bf83d030547892824d2769e716ff03c514456bf0573c711188a87e139d34d90cd00890ec594bd011e945910f7bad41d1bb0'],1,1,0.0,0.0
697401ab-676c-47da-9a23-ee5638f5680d,336,STANDARD PORT CONFIGURATION,"NETWORK INFRASTRUCTURE (FIREWALLS, VLANS, NAT, LOAD BALANCERS)","Reference to the firewall/network port ruleset described as ""standard configuration"" (ports open as expected) which was validated during firewall analysis; indicates that port blocking was not the cause and points to NAT/session timeout behavior instead.",['40c65a9b901c3cb8c6680137e6032bf83d030547892824d2769e716ff03c514456bf0573c711188a87e139d34d90cd00890ec594bd011e945910f7bad41d1bb0'],1,1,0.0,0.0
15f587f9-692e-456e-a982-221f59ef702e,337,CALL ENDED CLIENT MESSAGE,"APPLICATION/SERVICE (SHAREPOINT, TEAMS, CUSTOMER PORTALS, FTP)","Teams client UI indication (""Call Ended"") shown to users when the external call disconnected at ~30 seconds; used as an observable symptom in tests and reproduced across endpoints.",['40c65a9b901c3cb8c6680137e6032bf83d030547892824d2769e716ff03c514456bf0573c711188a87e139d34d90cd00890ec594bd011e945910f7bad41d1bb0'],1,2,0.0,0.0
